""	"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"	"V21"	"V22"	"V23"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"V31"	"V32"	"V33"	"V34"	"V35"	"V36"	"V37"	"V38"	"V39"	"V40"	"V41"	"V42"	"V43"	"V44"	"V45"	"V46"	"V47"	"V48"	"V49"	"V50"	"V51"	"V52"	"V53"	"V54"	"V55"	"V56"	"V57"	"V58"	"V59"	"V60"	"V61"	"V62"	"V63"	"V64"	"V65"	"V66"	"V67"	"V68"	"V69"	"V70"	"V71"	"V72"	"V73"	"V74"	"V75"	"V76"	"V77"	"V78"	"V79"	"V80"	"V81"	"V82"	"V83"	"V84"	"V85"	"V86"	"V87"	"V88"	"V89"	"V90"	"V91"	"V92"	"V93"	"V94"	"V95"	"V96"	"V97"	"V98"	"V99"	"V100"	"V101"	"V102"	"V103"	"V104"	"V105"	"V106"	"V107"	"V108"	"V109"	"V110"	"V111"	"V112"	"V113"	"V114"	"V115"	"V116"	"V117"	"V118"	"V119"	"V120"	"V121"	"V122"	"V123"	"V124"	"V125"	"V126"	"V127"
"11"	160	24	181	0	94	150	28	45	0	34	7	32	12	0	110	0	14	0	429	5	0	0	2	74	0	6	184	38	4	54	0	29	0	0	0	0	0	0	17	0	125	37	80	9	86	0	0	7	125	43	6	54	17	1090	72	0	0	29	292	10	142	50	61	201	561	0	195	0	0	0	7	46	187	0	401	17	33	19	20	0	44	0	0	0	0	0	64	80	0	1431	44	59	29	17	512	0	0	29	0	0	0	0	130	4	0	38	0	75	0	0	83	372	0	0	0	19	115	421	0	8	27	19	77	14	264	5	7
"12"	0	30	67	53	97	330	21	77	142	0	18	1	0	4	150	0	0	16	288	0	196	0	0	0	38	0	226	37	0	38	5	29	0	0	29	24	4	11	30	158	211	78	0	17	34	1	0	48	199	0	2	72	0	1969	80	16	17	0	340	11	0	40	0	172	585	0	0	12	41	0	20	0	179	0	325	21	49	13	0	0	0	0	75	810	40	22	38	0	14	10510	11	18	43	88	564	12	5	0	0	0	0	0	87	7	44	40	32	55	98	0	130	355	125	54	0	0	76	0	7	10	0	37	61	0	235	0	14
"13"	157	0	0	42	93	77	43	28	0	0	10	0	20	22	110	1	0	37	0	7	0	68	10	109	0	0	171	0	32	31	5	0	96	59	14	45	0	0	17	0	198	19	0	0	37	13	0	14	123	112	8	0	0	2722	96	41	23	0	340	55	34	46	0	114	556	65	208	0	28	15	25	97	0	6	0	17	43	0	0	0	14	2	88	721	20	15	29	0	0	695	54	28	11	26	450	2	0	15	17	20	0	224	153	4	54	25	0	29	0	0	63	413	0	0	0	8	177	0	0	19	15	0	55	43	0	7	4
"14"	0	19	144	0	80	154	45	26	161	15	6	159	0	9	156	0	0	12	347	0	0	82	2	53	12	0	157	0	16	35	0	88	90	0	6	0	27	0	12	0	120	0	78	11	28	12	3	25	141	64	0	17	23	652	19	12	16	10	280	0	145	61	0	0	0	94	0	11	0	8	11	95	103	16	356	8	40	20	13	21	41	5	0	794	0	0	0	252	0	10427	0	23	47	30	542	0	0	13	0	17	0	340	0	0	44	21	0	114	20	39	136	418	0	11	0	10	121	276	28	21	9	47	0	11	247	0	2
"15"	0	34	0	34	0	338	47	6	194	0	8	261	11	18	138	6	51	21	290	46	191	37	0	0	8	38	237	0	0	0	7	0	0	79	0	0	0	1	10	150	117	20	80	16	37	11	3	29	0	62	4	0	20	3218	0	36	0	7	218	0	0	73	39	150	566	0	181	0	39	0	7	89	157	0	335	17	0	0	0	0	30	0	111	668	0	7	48	0	13	8548	14	4	26	6	581	5	0	0	2	0	284	0	139	15	17	61	65	6	21	29	137	429	129	0	0	10	74	0	0	39	0	48	94	16	249	11	14
"16"	119	34	192	45	105	220	42	115	0	9	5	0	35	19	121	1	24	0	421	0	192	24	0	87	98	11	185	43	0	34	0	50	0	0	44	44	8	40	16	0	169	55	55	18	54	14	0	9	181	0	9	0	11	922	55	24	1	0	274	0	103	52	72	0	632	96	145	0	40	0	17	113	103	5	320	0	32	0	0	26	0	11	123	772	0	1	67	0	3	2158	0	33	26	0	517	13	0	8	0	0	303	320	104	8	63	72	0	99	54	16	0	471	0	13	0	9	51	237	0	16	0	0	104	11	251	3	0
"17"	173	0	0	0	93	156	38	0	140	21	0	0	0	0	143	1	0	0	0	0	0	80	0	58	7	0	244	59	0	42	0	0	0	42	0	76	27	28	23	161	85	55	0	19	0	4	3	15	0	0	2	53	28	708	26	0	17	0	257	0	0	28	0	165	0	145	159	0	33	14	0	0	106	0	374	15	0	0	12	0	38	0	66	982	0	16	41	183	14	2967	0	40	64	61	476	0	0	49	24	0	282	0	118	11	0	22	34	59	0	0	0	410	119	20	0	7	66	0	0	0	46	40	85	0	230	0	0
"18"	189	14	0	60	95	304	46	0	0	12	0	21	15	20	0	0	0	12	379	13	0	54	3	96	65	35	201	68	17	63	0	0	0	125	19	74	5	29	12	175	158	66	113	13	64	9	0	39	163	77	1	20	29	1275	0	20	0	9	374	22	0	51	70	188	374	117	177	6	21	0	25	0	162	19	347	0	39	0	0	0	17	0	154	0	27	14	68	0	0	3456	0	7	0	22	502	5	11	0	0	0	206	420	103	0	26	19	41	0	0	14	0	347	0	3	97	16	63	0	0	8	19	73	0	13	198	9	1
"19"	137	20	0	56	102	66	0	22	153	0	21	0	22	38	142	1	6	11	469	25	0	68	0	75	23	16	0	63	0	88	2	0	142	74	17	78	3	12	7	0	118	47	0	8	34	8	17	0	156	52	4	49	19	2164	57	51	18	13	340	29	0	56	0	216	591	100	185	2	107	0	18	33	59	0	340	9	39	0	21	16	0	29	65	845	35	0	50	139	0	548	23	5	50	56	505	29	0	19	13	13	263	346	140	75	0	0	51	0	92	29	125	436	75	19	0	8	148	0	0	1	17	14	97	0	0	0	0
"20"	169	23	0	36	73	0	40	39	145	0	1	0	23	20	0	23	73	0	504	0	0	0	4	105	0	20	188	0	17	0	0	28	0	0	5	0	10	26	5	0	127	0	76	6	54	0	0	3	0	0	1	0	28	6475	0	30	0	0	253	0	75	44	0	158	602	0	179	0	83	13	0	37	90	7	349	20	56	58	38	65	0	0	0	928	51	6	61	43	9	1801	0	20	0	55	434	3	0	32	17	0	322	0	70	6	42	0	51	23	28	15	74	377	111	27	77	0	0	355	16	0	12	46	141	34	0	16	4
"21"	190	27	0	29	89	0	57	45	123	56	0	9	27	0	0	0	9	47	328	6	0	66	7	113	20	22	262	65	14	30	0	20	131	0	22	95	0	0	18	113	87	36	0	16	30	10	0	0	132	67	3	21	38	487	49	41	20	0	245	50	0	62	0	133	542	0	211	3	0	0	3	41	159	14	358	0	67	0	0	23	45	0	104	881	0	0	60	0	0	5396	15	16	40	6	425	9	29	0	0	0	263	324	152	0	17	0	45	14	58	12	0	421	242	17	136	11	0	220	3	0	16	0	140	12	191	0	0
"22"	190	0	0	71	97	0	22	0	119	0	0	1	0	22	124	0	0	11	346	0	0	72	0	141	5	0	286	47	14	23	12	19	0	119	21	37	0	30	6	0	134	62	0	12	60	8	0	24	100	45	3	0	0	332	0	12	0	5	335	0	35	0	18	128	424	99	240	0	0	0	37	41	97	0	364	13	83	0	24	18	0	0	89	852	42	28	37	59	0	10512	0	13	65	51	465	0	0	41	0	0	296	278	100	35	71	56	79	55	30	26	0	455	106	0	96	17	0	0	2	0	41	46	104	0	218	5	8
"23"	0	34	0	0	76	259	41	116	176	29	11	11	0	20	0	7	0	0	0	0	185	0	0	0	32	0	253	0	0	63	3	52	227	0	0	27	0	31	13	0	0	55	0	13	54	11	0	45	0	75	6	62	0	630	26	39	21	6	277	0	0	70	0	140	437	0	197	0	37	25	28	0	134	7	329	0	22	0	41	0	4	0	103	684	0	0	55	0	12	2213	14	0	55	59	571	0	14	57	0	0	0	370	142	9	75	44	43	80	35	0	145	387	0	43	0	17	0	0	0	29	35	57	89	19	225	5	0
"24"	190	42	0	43	68	0	62	0	165	34	0	0	10	0	158	0	34	14	470	0	245	26	0	81	0	12	295	29	0	0	0	25	84	98	6	17	19	8	5	0	151	0	0	5	39	9	0	39	0	56	2	0	31	2756	0	31	0	14	297	0	62	53	53	206	535	90	172	0	48	40	0	34	135	9	410	18	39	3	26	7	24	0	59	794	0	30	42	0	8	176	38	8	20	0	517	12	0	0	29	0	286	444	162	0	88	82	43	10	0	4	81	459	0	41	116	0	196	191	0	0	18	69	94	43	250	0	4
"25"	185	53	150	83	0	59	57	130	122	0	5	0	3	13	110	3	35	37	318	6	155	62	16	62	9	4	128	0	15	0	0	61	0	0	23	51	0	29	0	117	97	0	98	10	32	0	0	32	139	0	0	84	0	25	0	0	0	3	206	0	23	39	35	173	0	144	222	0	17	11	13	0	129	2	361	20	0	42	14	0	0	0	141	870	29	13	104	71	0	1279	0	0	35	0	487	5	0	0	0	25	0	0	169	0	28	17	0	22	0	38	42	471	0	10	0	0	0	178	0	5	28	19	0	27	235	0	8
"26"	0	42	0	34	82	247	32	45	0	2	0	104	0	16	128	0	28	0	563	11	0	0	0	132	33	8	322	51	0	0	2	34	131	0	13	26	13	0	0	0	191	76	118	11	52	0	6	14	154	53	3	0	28	1536	56	14	0	3	275	0	0	44	31	185	507	96	0	11	36	16	34	0	137	13	286	0	17	31	29	19	41	1	133	0	0	10	66	53	7	1963	0	9	31	140	544	21	0	66	0	0	0	0	140	2	40	58	0	0	0	15	130	449	0	0	58	13	83	258	0	7	0	38	115	0	240	0	10
"27"	0	36	143	65	63	204	55	0	172	87	10	0	11	0	0	2	17	12	279	14	0	0	9	99	29	0	307	0	12	0	2	21	113	58	12	42	0	9	20	153	142	50	132	16	85	0	3	32	145	85	2	27	18	2214	0	25	24	2	0	20	0	0	0	179	430	78	0	20	34	0	26	142	100	0	413	0	0	14	42	0	0	0	81	826	27	0	29	77	3	5217	16	27	57	38	581	9	17	0	0	13	0	339	137	2	0	0	0	30	135	14	77	368	218	21	0	0	88	295	4	53	13	44	0	0	210	1	0
"28"	205	22	0	34	73	114	66	47	155	59	0	0	34	5	136	4	75	22	339	0	0	55	0	54	16	0	271	59	0	51	0	55	0	92	4	65	0	0	10	0	132	0	79	21	0	0	16	21	131	94	0	37	57	865	0	31	14	14	270	67	0	36	29	181	562	67	269	0	74	25	17	0	151	0	345	15	29	0	0	0	0	4	0	758	0	7	71	34	0	5902	0	73	40	0	501	25	78	4	0	0	0	0	115	6	48	0	82	0	49	34	0	380	0	0	0	17	117	0	65	0	0	34	84	4	249	2	0
"29"	142	33	0	36	86	0	32	39	0	0	0	2	0	0	132	0	0	0	421	2	224	0	17	109	1	0	237	0	0	0	15	36	155	0	0	108	15	0	3	123	110	44	60	12	34	13	16	20	116	92	10	40	32	1236	0	13	13	0	312	0	73	46	41	172	474	116	170	0	42	13	24	0	107	6	357	0	46	0	14	16	0	25	105	859	22	0	66	172	15	7195	0	11	30	45	500	0	0	0	0	40	376	366	125	0	37	61	38	0	45	2	81	355	0	0	118	12	112	303	2	15	0	27	126	0	227	0	1
"30"	229	0	0	39	102	0	23	0	131	0	11	52	63	13	145	9	0	0	378	1	135	67	0	99	0	0	156	34	0	72	7	41	0	0	3	0	0	4	20	0	180	45	98	0	0	12	5	22	139	58	0	0	37	1359	55	17	21	1	272	0	0	40	0	154	519	146	0	0	37	0	17	154	148	16	310	7	61	0	14	0	37	9	95	710	30	0	79	134	0	4071	0	51	17	0	490	4	3	11	57	0	0	0	162	0	0	55	87	0	73	37	0	434	0	3	150	0	123	0	0	0	0	114	92	0	239	0	7
"31"	141	29	138	0	79	136	31	0	202	0	5	0	28	0	151	9	23	28	337	0	0	0	0	0	12	49	210	0	0	39	4	51	0	67	0	43	0	0	14	204	191	28	34	0	46	8	11	15	135	53	3	62	9	290	33	30	15	24	326	0	0	57	49	140	477	87	194	0	17	10	0	0	283	25	378	0	44	0	0	0	0	0	121	916	0	0	43	40	17	4147	14	18	62	40	483	13	0	66	0	49	0	223	151	0	24	62	64	0	0	22	113	409	0	18	104	0	75	257	0	6	41	0	122	0	197	0	2
"32"	169	35	175	46	75	108	74	43	193	38	0	16	9	0	141	0	17	16	354	0	0	41	2	99	0	57	247	0	17	30	6	18	181	66	19	21	4	0	5	0	137	0	0	0	61	0	15	55	0	87	0	52	34	413	29	13	17	6	293	17	34	65	0	151	454	114	182	1	56	0	0	88	99	9	325	18	54	12	0	14	0	0	137	736	0	0	68	230	0	1649	0	0	42	35	461	0	4	4	0	26	298	286	192	3	58	59	74	0	91	37	52	365	164	32	126	16	52	227	115	12	0	29	0	13	169	0	0
"33"	140	43	218	42	0	0	89	0	175	36	5	0	0	0	158	16	42	0	282	33	180	107	0	82	0	12	192	24	0	51	11	76	0	83	0	0	10	0	7	136	121	54	49	0	66	0	0	8	0	48	0	107	0	1082	0	58	0	4	293	85	52	48	0	159	654	120	140	10	39	26	10	0	60	7	331	11	40	27	0	0	0	0	110	866	0	0	88	0	0	3907	0	32	62	38	0	0	0	64	0	11	0	214	111	0	24	25	44	33	59	56	79	474	0	0	92	7	154	211	0	5	0	96	132	19	216	0	4
"34"	124	42	169	67	86	184	38	15	161	0	2	2	0	0	184	0	0	54	359	16	0	65	0	0	5	23	213	15	0	61	0	44	0	52	0	0	0	8	0	127	173	0	0	9	0	0	3	27	122	94	0	35	35	171	24	55	24	6	308	33	0	46	0	147	714	0	121	0	70	0	34	0	80	10	336	0	28	40	12	19	24	0	90	884	10	18	54	0	25	12605	58	3	34	73	504	0	0	24	0	0	0	0	145	16	31	0	0	0	27	0	61	469	85	21	0	21	0	256	0	41	36	56	89	0	283	6	0
"35"	0	35	0	0	74	192	40	41	158	24	0	0	20	18	153	0	56	0	377	0	0	55	11	94	24	50	160	0	0	54	7	79	0	0	0	56	0	0	6	100	197	45	75	13	0	8	10	30	165	44	1	53	0	1750	0	49	0	0	0	15	34	63	0	185	468	81	139	7	68	3	20	69	137	7	317	0	20	0	0	14	55	0	104	651	0	12	26	0	18	3072	42	0	34	148	520	29	0	0	0	71	207	332	117	1	43	0	0	30	46	30	97	364	205	0	0	26	54	0	44	0	15	34	44	39	268	3	0
"36"	165	10	0	29	103	0	28	0	159	0	2	0	0	0	111	0	0	0	327	27	0	132	2	71	9	0	256	46	0	47	4	21	163	0	0	0	8	28	5	0	79	0	62	10	27	11	37	0	139	0	0	0	34	181	81	0	12	0	274	0	0	60	41	157	613	135	265	2	77	0	4	157	137	13	371	20	38	0	0	0	10	21	52	778	27	0	74	0	12	2372	13	40	38	47	514	18	81	0	1	30	0	268	110	0	55	60	76	0	176	0	0	403	151	13	98	11	0	351	0	0	17	0	152	0	220	27	8
"37"	87	34	194	41	80	211	38	0	0	0	4	309	0	0	145	0	11	22	598	13	0	0	15	84	51	5	167	59	2	58	11	29	66	0	31	31	0	7	8	179	96	67	62	8	82	3	0	21	0	0	0	77	47	545	15	39	11	4	0	20	63	32	36	0	462	86	153	24	23	13	21	73	124	0	257	20	61	0	16	0	0	0	101	0	27	6	47	0	0	4510	14	6	71	53	622	13	0	89	0	76	0	291	149	17	33	0	94	21	0	0	0	348	273	0	0	0	164	197	52	12	28	66	129	0	234	2	0
"38"	188	0	0	36	69	0	49	127	159	2	4	0	18	0	147	0	91	0	395	8	0	48	0	0	28	28	231	0	0	90	18	46	176	0	17	36	0	28	17	101	179	34	89	0	72	12	0	27	123	44	0	0	13	547	0	6	39	0	240	0	0	51	15	140	582	104	159	6	0	25	21	22	167	16	310	0	34	37	0	0	0	0	79	797	10	19	55	105	5	2001	0	26	25	0	489	8	1	98	0	0	0	0	151	0	37	0	43	0	0	0	0	465	220	15	120	0	106	0	20	0	26	0	86	35	0	0	3
"39"	184	27	189	63	84	237	47	49	0	33	0	0	0	8	122	0	67	43	409	29	292	84	0	112	78	11	223	35	1	35	0	19	124	0	0	45	0	0	8	147	139	21	0	0	18	14	0	0	0	103	8	65	0	327	0	33	11	0	210	0	0	48	60	158	592	100	159	3	0	0	8	74	184	0	335	14	0	0	0	0	8	0	152	0	0	0	64	0	0	2008	0	0	31	0	527	0	0	0	0	38	274	277	161	18	69	46	0	11	0	38	75	338	165	2	135	18	34	223	0	2	24	43	89	15	205	7	1
"40"	130	46	0	34	78	146	40	20	143	0	0	0	9	11	133	0	0	19	0	10	0	39	1	105	61	0	189	38	17	44	0	53	0	88	34	55	0	0	42	0	170	40	104	7	60	10	12	7	0	87	2	81	22	1105	31	30	0	3	265	0	14	0	21	153	560	0	0	0	28	0	13	0	109	11	328	19	31	4	5	6	37	4	152	661	31	0	30	54	0	566	25	0	53	22	514	8	49	0	11	52	319	358	160	1	74	35	39	53	13	20	0	455	94	0	0	0	72	0	0	0	38	0	70	0	219	6	6
"41"	224	23	0	19	104	0	35	16	0	43	0	0	68	21	162	8	10	68	384	40	175	51	0	74	1	27	258	40	14	24	5	0	0	88	0	69	0	3	9	0	111	0	0	11	0	0	0	0	112	86	0	38	40	333	39	0	0	13	329	32	50	39	35	0	410	118	257	1	57	1	0	46	85	10	355	12	0	41	0	68	59	6	0	796	0	0	53	0	0	509	17	0	35	55	521	13	0	5	0	72	325	0	149	5	90	70	55	24	0	18	0	441	141	59	111	17	72	0	0	4	0	101	0	11	232	3	13
"42"	231	17	195	51	90	0	0	23	142	6	14	0	14	24	165	0	0	0	419	0	219	53	0	92	12	0	173	38	9	49	0	14	172	108	0	17	0	4	15	125	145	0	99	12	0	15	0	37	0	0	1	0	33	93	0	0	0	0	341	0	27	59	63	136	0	114	210	0	19	0	13	119	0	13	332	0	44	0	0	38	8	64	96	954	0	0	0	36	10	9453	25	3	52	76	509	11	4	73	10	19	0	249	155	7	46	42	0	0	0	43	0	402	111	0	104	0	106	248	0	16	13	0	100	23	212	0	1
"43"	144	19	97	0	93	0	42	0	116	0	5	0	20	0	147	30	0	0	275	8	154	0	7	73	7	0	235	0	7	74	3	31	0	49	0	13	0	35	12	0	161	0	0	0	49	0	0	5	97	64	11	16	28	12	45	47	6	5	305	52	0	0	0	192	442	124	180	0	0	0	14	14	121	5	269	15	41	0	53	18	0	0	119	848	21	7	45	0	0	1055	0	4	27	26	520	2	0	0	1	0	0	182	151	4	26	0	0	0	79	0	0	387	101	0	0	13	79	0	9	9	0	0	86	0	186	9	5
"44"	131	31	164	0	90	191	40	0	131	0	4	12	40	0	112	0	33	0	304	0	204	0	0	0	26	21	204	61	9	50	2	30	0	0	0	55	0	0	0	0	89	0	53	12	23	7	2	23	0	99	0	19	0	1077	0	36	14	0	303	0	129	46	55	167	535	134	217	5	54	0	17	0	86	18	342	15	49	33	19	7	42	0	83	661	85	9	50	0	0	11765	0	14	44	45	480	0	7	54	0	0	0	343	153	19	37	32	0	60	110	23	0	407	144	5	135	0	89	162	0	0	0	0	95	26	200	0	8
"45"	0	29	0	64	84	166	35	36	123	0	5	384	0	17	0	1	0	13	317	13	0	0	0	60	1	0	305	25	20	40	1	46	119	0	16	55	13	26	16	0	121	43	50	9	105	13	0	22	138	47	0	70	20	362	23	18	0	4	222	0	17	0	16	141	468	0	128	2	47	0	0	0	186	0	361	0	51	11	0	29	0	0	92	806	0	17	40	21	7	1488	0	0	34	50	524	32	6	0	1	0	262	0	134	3	51	0	43	16	111	26	128	394	128	0	69	0	86	247	0	5	50	49	123	0	268	4	3
"46"	128	44	121	53	65	172	45	0	193	0	2	0	19	27	102	0	16	71	446	0	0	63	24	154	0	21	0	0	0	65	3	21	0	88	6	0	0	31	28	0	99	0	0	11	0	6	1	24	0	29	0	30	33	111	43	37	13	0	278	0	0	51	27	0	576	86	188	0	29	40	32	0	116	0	297	23	29	0	41	0	0	0	157	724	0	1	64	120	0	3661	0	0	0	9	486	6	0	0	11	17	0	246	133	0	42	0	33	116	43	0	103	357	0	1	90	23	0	218	6	2	0	0	137	0	300	8	1
"47"	160	17	133	38	89	0	0	0	134	0	0	0	17	22	155	0	0	0	473	20	165	0	0	88	10	25	176	39	0	44	0	22	146	0	0	57	0	0	14	0	108	26	0	24	65	0	14	33	181	57	0	0	28	96	32	0	30	2	249	0	48	61	0	0	615	69	152	17	34	14	10	0	0	25	356	9	0	6	0	13	0	0	0	747	0	0	57	134	0	1837	0	27	0	113	553	15	23	27	0	27	261	0	0	7	0	0	41	0	71	70	62	373	0	0	0	13	106	177	0	0	7	0	101	17	232	0	14
"48"	181	22	0	37	90	220	20	0	0	34	0	374	0	12	136	0	0	4	0	17	0	0	9	112	36	51	263	0	0	38	6	0	0	43	5	36	21	34	14	120	0	71	122	0	0	13	8	24	0	64	6	0	32	509	11	0	13	0	296	0	0	56	0	141	406	106	198	8	40	4	16	48	0	24	323	20	23	43	20	0	29	0	140	756	0	0	61	76	14	2290	0	4	61	112	460	16	7	59	0	0	255	0	134	49	36	0	28	11	0	14	0	330	0	3	128	0	78	0	0	0	39	13	79	5	250	0	0
"49"	0	29	0	54	85	236	45	0	120	12	0	0	34	0	123	0	20	8	265	0	0	0	14	0	24	31	199	0	19	42	0	38	0	113	11	19	0	0	0	147	98	54	32	7	68	14	0	32	136	46	1	49	0	487	52	0	5	20	298	0	0	46	25	0	607	81	187	0	0	5	0	0	0	10	313	0	49	25	29	0	32	0	96	0	14	35	64	164	0	7538	15	3	65	75	581	0	3	0	32	0	0	0	140	2	30	66	40	0	0	21	111	414	0	33	0	9	64	216	0	13	28	26	129	0	0	1	0
